method,patch_id,split,image_name,city,x,y,seconds,iou,dice,precision,recall,f1,n_pred,n_gt,count_err,area_ratio_pred,area_ratio_gt,area_abs_error,selected_c,threshold
Otsu,test_vienna19_2560_1536,test,vienna19.tif,vienna,1536,2560,0.007652326999959769,0.36525962637571235,0.5350771667442465,0.39530438433127446,0.8277580869906762,0.5350771667442465,3.0,20.0,17.0,85.41526794433594,40.79093933105469,44.62432861328125,,
Otsu,test_vienna19_2560_4096,test,vienna19.tif,vienna,4096,2560,0.007591742999920825,0.05130364684225091,0.09760005493436488,0.05238093288181122,0.7138392857142857,0.09760005493436488,2.0,2.0,0.0,93.15910339355469,6.8359375,86.32316589355469,,
Otsu,test_vienna19_3072_2560,test,vienna19.tif,vienna,2560,3072,0.007174168999995345,0.10817690237541763,0.19523399584224593,0.10833757499395041,0.9864757056566501,0.19523399584224593,1.0,7.0,6.0,91.43295288085938,10.041427612304688,81.39152526855469,,
Otsu,test_vienna19_3072_3584,test,vienna19.tif,vienna,3584,3072,0.007028102999925068,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,94.48356628417969,0.0,94.48356628417969,,
Otsu,test_vienna19_4096_0,test,vienna19.tif,vienna,0,4096,0.0076611979999370305,0.07160656846444631,0.13364339221446658,0.07485040019525825,0.6229686186606893,0.13364339221446658,3.0,10.0,7.0,90.65017700195312,10.8917236328125,79.75845336914062,,
Otsu,test_vienna19_4096_1024,test,vienna19.tif,vienna,1024,4096,0.010247331999948983,0.0006206563935514987,0.0012405428362601979,0.0006206563935514987,1.0,0.0012405428362601979,1.0,1.0,0.0,96.49581909179688,0.0598907470703125,96.43592834472656,,
Otsu,test_vienna19_4096_3072,test,vienna19.tif,vienna,3072,4096,0.00781538300009288,0.15306807482909657,0.2654970303497194,0.18502226620484907,0.46986165387080153,0.26549703034971933,6.0,6.0,0.0,77.09503173828125,30.358505249023438,46.73652648925781,,
Otsu,test_vienna27_0_3584,test,vienna27.tif,vienna,3584,0,0.007667253999898094,0.5769567072320761,0.7317343647876912,0.6378486669748805,0.8580286078637075,0.7317343647876912,2.0,8.0,6.0,81.68678283691406,60.72502136230469,20.961761474609375,,
Otsu,test_vienna27_512_2560,test,vienna27.tif,vienna,2560,512,0.0074223369999799615,0.3725481194597933,0.5428561872299539,0.4084231235559216,0.8092082600576536,0.542856187229954,2.0,17.0,15.0,83.37593078613281,42.081451416015625,41.29447937011719,,
Otsu,test_vienna27_512_4096,test,vienna27.tif,vienna,4096,512,0.0076366119999420334,0.4112621143871144,0.5828288171197993,0.46664020792697386,0.7760596938036286,0.5828288171197993,4.0,20.0,16.0,78.81584167480469,47.391510009765625,31.424331665039062,,
Otsu,test_vienna27_1024_1536,test,vienna27.tif,vienna,1536,1024,0.007410608999975921,0.07974286402005296,0.14770713783309056,0.08902592709279268,0.4333461130781895,0.14770713783309056,3.0,25.0,22.0,82.33489990234375,16.914749145507812,65.42015075683594,,
Otsu,test_vienna27_3072_0,test,vienna27.tif,vienna,0,3072,0.00694792799993138,0.16754000450755013,0.2869965977366503,0.16778106926223726,0.9914971657219073,0.2869965977366503,1.0,2.0,1.0,94.64836120605469,16.016387939453125,78.63197326660156,,
Otsu,test_vienna27_3072_512,test,vienna27.tif,vienna,512,3072,0.007044532000008985,0.28392522662706343,0.4422768876859743,0.2849153124188917,0.9879087860885721,0.44227688768597434,1.0,2.0,1.0,91.12472534179688,26.280593872070312,64.84413146972656,,
Otsu,test_vienna27_3072_2560,test,vienna27.tif,vienna,2560,3072,0.0071979029999056365,0.09790394790394791,0.17834701859094362,0.09987170917424718,0.832468161683278,0.17834701859094362,2.0,7.0,5.0,91.88041687011719,11.02294921875,80.85746765136719,,
Otsu,test_vienna27_3072_3072,test,vienna27.tif,vienna,3072,3072,0.007195839999894815,0.40159412178114073,0.5730533762096496,0.44132228347330643,0.8168876638218098,0.5730533762096495,1.0,9.0,8.0,82.4859619140625,44.56291198730469,37.92304992675781,,
Otsu,test_vienna27_3584_2048,test,vienna27.tif,vienna,2048,3584,0.0073197999998910745,0.32028295448158467,0.48517320229639,0.3743811387516249,0.6891017612355426,0.48517320229638994,2.0,11.0,9.0,81.28852844238281,44.16313171386719,37.125396728515625,,
Otsu,test_vienna34_0_2048,test,vienna34.tif,vienna,2048,0,0.008213834999992287,0.3687937599287233,0.5388594991080722,0.43404476320019786,0.710412551407014,0.5388594991080722,3.0,18.0,15.0,77.12364196777344,47.12066650390625,30.002975463867188,,
Otsu,test_vienna34_1536_3584,test,vienna34.tif,vienna,3584,1536,0.007050030999948831,0.45163883147633416,0.6222468312135354,0.4522637970889223,0.9969496739909451,0.6222468312135354,1.0,10.0,9.0,96.21009826660156,43.645477294921875,52.56462097167969,,
Otsu,test_vienna34_1536_4096,test,vienna34.tif,vienna,4096,1536,0.007588764999923114,0.22527729854575876,0.36771643253838615,0.23934760882046485,0.7930529134080181,0.3677164325383862,2.0,26.0,24.0,89.69688415527344,27.070999145507812,62.625885009765625,,
Otsu,test_vienna34_2048_512,test,vienna34.tif,vienna,512,2048,0.007668792999993457,0.2551875741185318,0.4066126519739328,0.25519200286934085,0.9999319974612385,0.40661265197393276,3.0,4.0,1.0,65.94161987304688,16.82891845703125,49.112701416015625,,
Otsu,test_vienna34_2048_1536,test,vienna34.tif,vienna,1536,2048,0.0070427990000325735,0.2658335783593061,0.4200134723932081,0.2726794862404295,0.9137069762069762,0.4200134723932081,1.0,69.0,68.0,88.53645324707031,26.422119140625,62.11433410644531,,
Otsu,test_vienna34_2560_2560,test,vienna34.tif,vienna,2560,2560,0.0074656529999401755,0.29177017716758935,0.4517369766305361,0.2939919367755339,0.974752685561692,0.451736976630536,2.0,31.0,29.0,83.35990905761719,25.14190673828125,58.21800231933594,,
Otsu,test_vienna34_2560_3584,test,vienna34.tif,vienna,3584,2560,0.0072042090000650205,0.2695123664399693,0.42459195131080046,0.2827046096770279,0.8524103864197692,0.42459195131080046,1.0,24.0,23.0,88.01727294921875,29.191207885742188,58.82606506347656,,
Otsu,test_vienna34_3584_512,test,vienna34.tif,vienna,512,3584,0.007724810000013349,0.08688105723315882,0.15987224481458787,0.09508537097166081,0.5017249417249418,0.15987224481458787,4.0,23.0,19.0,86.35139465332031,16.36505126953125,69.98634338378906,,
Otsu,test_vienna34_4096_1536,test,vienna34.tif,vienna,1536,4096,0.008055566999928487,0.016102702679663624,0.03169502971933372,0.01619644947076451,0.7355919003115264,0.03169502971933372,5.0,22.0,17.0,88.98200988769531,1.959228515625,87.02278137207031,,
Otsu,test_vienna7_0_1024,test,vienna7.tif,vienna,1024,0,0.009950703999948018,0.30159769086917637,0.46342689908703893,0.32428073120197226,0.8117361285875286,0.463426899087039,1.0,21.0,20.0,87.27035522460938,34.86366271972656,52.40669250488281,,
Otsu,test_vienna7_512_0,test,vienna7.tif,vienna,0,512,0.007562438000036309,0.09956697750297074,0.1811021602869148,0.12171737813735677,0.35363969325855554,0.1811021602869148,1.0,15.0,14.0,77.46772766113281,26.6632080078125,50.80451965332031,,
Otsu,test_vienna7_512_2048,test,vienna7.tif,vienna,2048,512,0.00749175800001467,0.14886023141598026,0.259144197606194,0.14903732994398156,0.9920806745670009,0.259144197606194,1.0,22.0,21.0,89.13917541503906,13.39111328125,75.74806213378906,,
Otsu,test_vienna7_1024_0,test,vienna7.tif,vienna,0,1024,0.007538980000049378,0.1783837485947345,0.302760028399006,0.18741759449164958,0.7872692307692307,0.30276002839900606,1.0,16.0,15.0,83.3251953125,19.83642578125,63.48876953125,,
Otsu,test_vienna7_1536_512,test,vienna7.tif,vienna,512,1536,0.00730803500005095,0.47158499773725043,0.6409211815319842,0.4737177564487103,0.9905433877211034,0.6409211815319843,2.0,7.0,5.0,81.396484375,38.92707824707031,42.46940612792969,,
Otsu,test_vienna7_1536_3584,test,vienna7.tif,vienna,3584,1536,0.00832902800004831,0.39274330196117907,0.5639851958478509,0.4307115588059427,0.8166912322626222,0.5639851958478508,2.0,21.0,19.0,82.93533325195312,43.73893737792969,39.19639587402344,,
Otsu,test_vienna7_2048_512,test,vienna7.tif,vienna,512,2048,0.007162819999962267,0.26196713405887423,0.41517267286717274,0.27222576124347053,0.874239655219443,0.41517267286717274,1.0,29.0,28.0,89.82467651367188,27.970123291015625,61.85455322265625,,
Otsu,test_vienna7_2048_3072,test,vienna7.tif,vienna,3072,2048,0.007276817000047231,0.4560939855922265,0.6264622889802305,0.5094239000771875,0.8133196904968183,0.6264622889802305,1.0,12.0,11.0,81.54487609863281,51.07574462890625,30.469131469726562,,
Otsu,test_vienna7_2560_2560,test,vienna7.tif,vienna,2560,2560,0.008061883999971542,0.44326846286410826,0.6142564245940215,0.5078201745093129,0.7771407516580693,0.6142564245940215,1.0,12.0,11.0,79.21905517578125,51.76544189453125,27.45361328125,,
Otsu,test_vienna7_2560_3584,test,vienna7.tif,vienna,3584,2560,0.0074148060000425176,0.5054083068513774,0.671456779600824,0.5567764187037072,0.845633645582121,0.6714567796008238,2.0,6.0,4.0,80.96160888671875,53.30619812011719,27.655410766601562,,
Otsu,test_vienna7_2560_4096,test,vienna7.tif,vienna,4096,2560,0.0073563540000805006,0.4906967149923532,0.6583454703525933,0.6134514196405314,0.7103293097103835,0.6583454703525932,2.0,6.0,4.0,73.22311401367188,63.23661804199219,9.986495971679688,,
Otsu,test_vienna7_3072_1024,test,vienna7.tif,vienna,1024,3072,0.0072181090000640324,0.25231024456838713,0.4029516578064035,0.2672334506252774,0.818780843427546,0.4029516578064035,1.0,16.0,15.0,83.36753845214844,27.20947265625,56.15806579589844,,
Otsu,test_vienna7_3072_4096,test,vienna7.tif,vienna,4096,3072,0.007461746999979368,0.4604322380958817,0.6305424189980843,0.5052853286396582,0.8383688402884307,0.6305424189980843,3.0,16.0,13.0,77.15530395507812,46.50154113769531,30.653762817382812,,
Otsu,test_vienna7_3584_2048,test,vienna7.tif,vienna,2048,3584,0.007214899999894442,0.34404423011096524,0.5119537324788198,0.358706896941168,0.8938055089658589,0.5119537324788198,1.0,17.0,16.0,84.44175720214844,33.88862609863281,50.553131103515625,,
Otsu,test_vienna7_4096_2048,test,vienna7.tif,vienna,2048,4096,0.007907770999963759,0.3249822045407898,0.49054576495753255,0.36660377451439213,0.7410970363288719,0.4905457649575326,5.0,16.0,11.0,77.43568420410156,38.3056640625,39.13002014160156,,
Otsu,test_vienna7_4096_3584,test,vienna7.tif,vienna,3584,4096,0.007181153000033191,0.38189980699840564,0.5527170711861114,0.4322709636362773,0.7662106991034976,0.5527170711861114,2.0,11.0,9.0,80.32493591308594,45.31669616699219,35.00823974609375,,
SVM,test_austin15_512_512,test,austin15.tif,austin,512,512,0.057238383999902,0.1976554868121133,0.33007069059271343,0.20273254123861184,0.8875470471961225,0.33007069059271343,8.0,30.0,22.0,61.67640686035156,14.088058471679688,47.588348388671875,0.5,
SVM,test_austin15_1536_0,test,austin15.tif,austin,0,1536,0.05407153900000594,0.28122077952821145,0.4389887894758722,0.29117747984019215,0.8915886447642456,0.4389887894758721,2.0,53.0,51.0,62.25433349609375,20.331192016601562,41.92314147949219,0.5,
SVM,test_austin15_1536_3584,test,austin15.tif,austin,3584,1536,0.05666983700007222,0.09994456518006505,0.181726549398794,0.10102648021422196,0.9032186557900337,0.181726549398794,3.0,19.0,16.0,76.92718505859375,8.60443115234375,68.32275390625,0.5,
SVM,test_austin15_2560_512,test,austin15.tif,austin,512,2560,0.05375502100014273,0.205385385100561,0.3407796172730706,0.2066969250079941,0.9700315810692768,0.3407796172730706,1.0,34.0,33.0,79.92897033691406,17.031478881835938,62.897491455078125,0.5,
SVM,test_austin15_3072_2560,test,austin15.tif,austin,2560,3072,0.05652679700006047,0.2638969350878645,0.4175924915420714,0.265589427508468,0.9764213534755537,0.41759249154207134,1.0,31.0,30.0,82.43865966796875,22.423553466796875,60.015106201171875,0.5,
SVM,test_austin15_3072_4096,test,austin15.tif,austin,4096,3072,0.05397573699997338,0.15901052355792322,0.27439012903833476,0.15988759789904666,0.9666522878853236,0.27439012903833476,2.0,18.0,16.0,69.50492858886719,11.496353149414062,58.008575439453125,0.5,
SVM,test_austin15_3584_2048,test,austin15.tif,austin,2048,3584,0.059792916999867884,0.24559619595714965,0.39434320168010295,0.24794264976487426,0.9628961820948851,0.394343201680103,1.0,30.0,29.0,89.556884765625,23.06060791015625,66.49627685546875,0.5,
SVM,test_austin15_3584_2560,test,austin15.tif,austin,2560,3584,0.05823731200007387,0.26295982115657707,0.4164183479974321,0.26715423695725665,0.9436577079619227,0.41641834799743205,1.0,38.0,37.0,80.11665344238281,22.681427001953125,57.43522644042969,0.5,
SVM,test_austin15_3584_4096,test,austin15.tif,austin,4096,3584,0.05492965500002356,0.09637899408954007,0.17581328100795207,0.09675256032826761,0.9614819835084152,0.17581328100795207,3.0,6.0,3.0,67.12112426757812,6.754302978515625,60.3668212890625,0.5,
SVM,test_austin16_0_1024,test,austin16.tif,austin,1024,0,0.05706451600008222,0.3601393619319461,0.5295624433960989,0.38617892189479186,0.8422970663169324,0.5295624433960989,1.0,3.0,2.0,77.39753723144531,35.48545837402344,41.912078857421875,0.5,
SVM,test_austin16_512_512,test,austin16.tif,austin,512,512,0.05601473499996246,0.32640700754119545,0.49216719405948695,0.33781852335837964,0.9062153391118597,0.49216719405948695,4.0,8.0,4.0,74.7314453125,27.858352661132812,46.87309265136719,0.5,
SVM,test_austin16_1024_0,test,austin16.tif,austin,0,1024,0.05610085899979822,0.0028339889104781763,0.005651960228346754,0.0028373774660985585,0.7035294117647058,0.005651960228346754,10.0,3.0,7.0,40.19889831542969,0.1621246337890625,40.036773681640625,0.5,
SVM,test_austin16_1024_3072,test,austin16.tif,austin,3072,1024,0.05467341899998246,0.06334052270997209,0.11913497390007458,0.06391831770316551,0.8751095530236634,0.11913497390007459,5.0,6.0,1.0,59.59129333496094,4.352569580078125,55.23872375488281,0.5,
SVM,test_austin16_1536_0,test,austin16.tif,austin,0,1536,0.056396537999944485,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.01570129394531,0.0,36.01570129394531,0.5,
SVM,test_austin16_1536_2048,test,austin16.tif,austin,2048,1536,0.05644096100013485,0.15279908924417165,0.26509231429798197,0.15325423223948767,0.9809342230695901,0.26509231429798197,10.0,5.0,5.0,61.4715576171875,9.6038818359375,51.86767578125,0.5,
SVM,test_austin16_1536_2560,test,austin16.tif,austin,2560,1536,0.05508698700009518,0.35531421111796063,0.5243274337467058,0.40148188616109537,0.7554935876018402,0.5243274337467058,11.0,5.0,6.0,55.86051940917969,29.685211181640625,26.175308227539062,0.5,
SVM,test_austin16_2048_3072,test,austin16.tif,austin,3072,2048,0.06288319099985529,0.44278059584196616,0.6137878442752023,0.48686525892408244,0.8302210314802412,0.6137878442752023,3.0,6.0,3.0,72.83935546875,42.71507263183594,30.124282836914062,0.5,
SVM,test_austin16_2048_3584,test,austin16.tif,austin,3584,2048,0.05418042200017226,0.5467898118291337,0.7069995000581694,0.6297211159841598,0.8058980387659135,0.7069995000581694,5.0,6.0,1.0,68.10493469238281,53.216552734375,14.888381958007812,0.5,
SVM,test_austin16_2560_0,test,austin16.tif,austin,0,2560,0.05544839000003776,0.233707567949781,0.3788702833981387,0.23584794270900178,0.9626199555797679,0.3788702833981388,5.0,6.0,1.0,74.30839538574219,18.206024169921875,56.10237121582031,0.5,
SVM,test_austin16_2560_3072,test,austin16.tif,austin,3072,2560,0.05690942800015364,0.024255549539794263,0.04736230045459351,0.024373911878933976,0.8331902718168812,0.047362300454593505,3.0,1.0,2.0,45.574951171875,1.3332366943359375,44.24171447753906,0.5,
SVM,test_austin16_3072_1536,test,austin16.tif,austin,1536,3072,0.055847878999884415,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,49.506378173828125,0.0,49.506378173828125,0.5,
SVM,test_austin16_3072_3072,test,austin16.tif,austin,3072,3072,0.05628749000015887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17.325973510742188,0.0,17.325973510742188,0.5,
SVM,test_austin16_3072_3584,test,austin16.tif,austin,3584,3072,0.05512460199997804,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,11.996078491210938,0.0,11.996078491210938,0.5,
SVM,test_austin16_3584_0,test,austin16.tif,austin,0,3584,0.05511308500013001,0.04970726401777243,0.09470690681422367,0.04970841432935296,0.9995346672871103,0.09470690681422367,1.0,6.0,5.0,82.42034912109375,4.0988922119140625,78.32145690917969,0.5,
SVM,test_austin16_4096_0,test,austin16.tif,austin,0,4096,0.05608660799998688,0.2069696159305507,0.34295745841287156,0.21031507543728542,0.9286291159978771,0.34295745841287156,1.0,9.0,8.0,72.99461364746094,16.531753540039062,56.462860107421875,0.5,
SVM,test_austin16_4096_2560,test,austin16.tif,austin,2560,4096,0.05603012500000659,0.1309463666550082,0.23156954302317145,0.13168213220319847,0.9590765338393422,0.2315695430231714,1.0,7.0,6.0,87.85133361816406,12.06207275390625,75.78926086425781,0.5,
SVM,test_austin17_0_3072,test,austin17.tif,austin,3072,0,0.0572693630001595,0.3503423263037282,0.5188940900085907,0.38886582334361647,0.7795629820051414,0.5188940900085905,4.0,20.0,16.0,72.58567810058594,36.20758056640625,36.37809753417969,0.5,
SVM,test_austin17_1024_3584,test,austin17.tif,austin,3584,1024,0.05543281699988256,0.27059568745748985,0.42593515801861737,0.2788600964188065,0.9012883700821444,0.4259351580186174,1.0,20.0,19.0,71.29402160644531,22.058486938476562,49.23553466796875,0.5,
SVM,test_austin17_1536_1024,test,austin17.tif,austin,1024,1536,0.05600894999997763,0.1708127439698549,0.29178490727848255,0.1734873354989888,0.9172169382686133,0.29178490727848255,3.0,20.0,17.0,66.58287048339844,12.593841552734375,53.98902893066406,0.5,
SVM,test_austin17_2048_512,test,austin17.tif,austin,512,2048,0.054235892999940916,0.32443917527785093,0.4899268782347632,0.3405908443706913,0.8724727430168331,0.4899268782347632,3.0,47.0,44.0,74.48043823242188,29.075241088867188,45.40519714355469,0.5,
SVM,test_austin17_2560_512,test,austin17.tif,austin,512,2560,0.054527799999959825,0.25374655040883093,0.40478125395613235,0.25996506522731205,0.9138516005310517,0.40478125395613235,2.0,43.0,41.0,72.72377014160156,20.6878662109375,52.03590393066406,0.5,
SVM,test_austin17_3072_512,test,austin17.tif,austin,512,3072,0.05705211899999085,0.3541376689272564,0.5230452959894442,0.36218027995537677,0.9409951736438988,0.5230452959894442,4.0,54.0,50.0,75.57029724121094,29.0863037109375,46.48399353027344,0.5,
SVM,test_austin17_3584_4096,test,austin17.tif,austin,4096,3584,0.05519783199997619,0.370312115258019,0.5404784955700288,0.416023078833864,0.7711812968311775,0.5404784955700288,3.0,7.0,4.0,67.57049560546875,36.45172119140625,31.1187744140625,0.5,
SVM,test_austin17_4096_4096,test,austin17.tif,austin,4096,4096,0.05465520700022353,0.18786733170251294,0.3163102927214132,0.19693067658322697,0.8032282163312431,0.3163102927214132,5.0,10.0,5.0,68.72940063476562,16.850662231445312,51.87873840332031,0.5,
SVM,test_austin3_0_2560,test,austin3.tif,austin,2560,0,0.05466984899999261,0.23841576694219327,0.38503348117227587,0.24233716475095785,0.936442470389171,0.38503348117227587,5.0,21.0,16.0,69.69451904296875,18.035888671875,51.65863037109375,0.5,
SVM,test_austin3_1024_3072,test,austin3.tif,austin,3072,1024,0.05395935399997143,0.17117374563831067,0.2923114461467336,0.17200243825030354,0.9726242023701003,0.29231144614673366,1.0,23.0,22.0,75.72288513183594,13.39111328125,62.33177185058594,0.5,
SVM,test_austin3_1536_3072,test,austin3.tif,austin,3072,1536,0.054283887999872604,0.18935339434050444,0.3184140142728575,0.19167378830423637,0.9399087031355234,0.3184140142728575,2.0,17.0,15.0,74.9908447265625,15.292739868164062,59.69810485839844,0.5,
SVM,test_austin3_2048_1536,test,austin3.tif,austin,1536,2048,0.05535935599982622,0.21557377488699309,0.3546864523414617,0.22272266449500575,0.8704020437766568,0.35468645234146173,2.0,26.0,24.0,68.85795593261719,17.619705200195312,51.238250732421875,0.5,
SVM,test_austin3_2560_3072,test,austin3.tif,austin,3072,2560,0.055805578999979844,0.24826577674453484,0.3977771102433163,0.25491716718368423,0.9048967159982818,0.3977771102433163,2.0,40.0,38.0,69.35577392578125,19.538116455078125,49.817657470703125,0.5,
SVM,test_austin3_3072_0,test,austin3.tif,austin,0,3072,0.0557036820000576,0.025463140691667305,0.049661737572532554,0.025463140691667305,1.0,0.04966173757253256,5.0,6.0,1.0,69.55795288085938,1.7711639404296875,67.78678894042969,0.5,
SVM,test_austin3_3072_3072,test,austin3.tif,austin,3072,3072,0.05513259000008475,0.24687461611875985,0.39598948110312004,0.24824218007677398,0.9781721517091617,0.39598948110312004,2.0,51.0,49.0,80.2947998046875,20.377349853515625,59.917449951171875,0.5,
SVM,test_austin3_4096_1024,test,austin3.tif,austin,1024,4096,0.06256703899998683,0.2235211522782861,0.36537358077066884,0.22527618004199762,0.9663200767588949,0.36537358077066884,2.0,32.0,30.0,83.56475830078125,19.481277465820312,64.08348083496094,0.5,
SVM,test_austin3_4096_4096,test,austin3.tif,austin,4096,4096,0.07252372700008891,0.234111614858363,0.37940103964620997,0.23649949218938918,0.9586551656537934,0.3794010396462099,1.0,33.0,32.0,78.87649536132812,19.458770751953125,59.417724609375,0.5,
SVM,test_austin30_512_1024,test,austin30.tif,austin,1024,512,0.05505430800008071,0.2960465643661652,0.4568455679074271,0.3008095528257541,0.9492308686659773,0.4568455679074271,2.0,64.0,62.0,74.49836730957031,23.6083984375,50.88996887207031,0.5,
SVM,test_austin30_512_2560,test,austin30.tif,austin,2560,512,0.05464561799999501,0.295460290491681,0.45614719750235116,0.3600323175196304,0.6222693512772847,0.4561471975023511,2.0,1.0,1.0,75.54435729980469,43.70841979980469,31.8359375,0.5,
SVM,test_austin30_512_3072,test,austin30.tif,austin,3072,512,0.055994932000203335,0.1717956225376132,0.29321772369413124,0.17232318131933244,0.9824917011838665,0.29321772369413124,3.0,34.0,31.0,74.03678894042969,12.985610961914062,61.051177978515625,0.5,
SVM,test_austin30_1536_1536,test,austin30.tif,austin,1536,1536,0.056307479999986754,0.07946176243898262,0.14722478406172215,0.0795043163464216,0.9933092466211696,0.14722478406172215,6.0,16.0,10.0,71.23260498046875,5.701446533203125,65.53115844726562,0.5,
SVM,test_austin30_1536_3584,test,austin30.tif,austin,3584,1536,0.05604859699997178,0.29962218871106355,0.46109121760720656,0.306038623339627,0.9346011835516665,0.4610912176072065,4.0,19.0,15.0,69.09713745117188,22.626113891601562,46.47102355957031,0.5,
SVM,test_austin30_1536_4096,test,austin30.tif,austin,4096,1536,0.05500812700006463,0.17738324125678406,0.3013177613560023,0.1806017580702113,0.9087055449926752,0.3013177613560023,10.0,22.0,12.0,61.57951354980469,12.238693237304688,49.3408203125,0.5,
SVM,test_austin30_2048_2048,test,austin30.tif,austin,2048,2048,0.05496510600005422,0.2793096211822635,0.43665679763143156,0.2831076523994812,0.9541703094946669,0.43665679763143156,1.0,57.0,56.0,73.52828979492188,21.816253662109375,51.7120361328125,0.5,
SVM,test_austin30_2048_4096,test,austin30.tif,austin,4096,2048,0.05408966499999224,0.23075182789506699,0.3749770224428068,0.23190248086770945,0.9789498942041315,0.3749770224428068,1.0,39.0,38.0,73.82240295410156,17.487716674804688,56.334686279296875,0.5,
SVM,test_austin30_3072_512,test,austin30.tif,austin,512,3072,0.05486317300005794,0.3395146172163956,0.5069218549058174,0.35721710761291975,0.8726283027959005,0.5069218549058174,4.0,5.0,1.0,71.55952453613281,29.293441772460938,42.266082763671875,0.5,
SVM,test_austin30_3072_1024,test,austin30.tif,austin,1024,3072,0.05624588099999528,0.2877759689780688,0.4469348332481109,0.29117256504097017,0.9610433242215537,0.4469348332481109,3.0,30.0,27.0,82.44819641113281,24.979782104492188,57.468414306640625,0.5,
SVM,test_austin30_3072_2560,test,austin30.tif,austin,2560,3072,0.05512268999996195,0.24817349649261114,0.3976586543296792,0.2508348643408886,0.9590003298601005,0.39765865432967923,3.0,41.0,38.0,75.16403198242188,19.659805297851562,55.50422668457031,0.5,
SVM,test_austin30_3584_512,test,austin30.tif,austin,512,3584,0.054564598999832015,0.19672750862225874,0.32877577761831966,0.19840347169598185,0.9588290153083274,0.32877577761831966,4.0,9.0,5.0,81.04743957519531,16.770553588867188,64.27688598632812,0.5,
SVM,test_austin30_3584_3072,test,austin30.tif,austin,3072,3584,0.05716542900017885,0.2510413143495202,0.4013317729319744,0.25177973977695167,0.9884522767075307,0.40133177293197436,1.0,42.0,41.0,82.09228515625,20.91064453125,61.181640625,0.5,
SVM,test_austin30_4096_3584,test,austin30.tif,austin,3584,4096,0.05440088500017737,0.27441043380426255,0.43064687250733763,0.2758807157846693,0.9809486849300569,0.43064687250733763,1.0,41.0,40.0,76.89247131347656,21.625137329101562,55.267333984375,0.5,
SVM,test_austin33_0_0,test,austin33.tif,austin,0,0,0.05601177399989865,0.2903873524605483,0.45007780323765456,0.29098557461439467,0.9929700942236788,0.4500778032376545,4.0,10.0,6.0,79.43878173828125,23.279190063476562,56.15959167480469,0.5,
SVM,test_austin33_0_512,test,austin33.tif,austin,512,0,0.05485063300011461,0.18300387954923333,0.30938846898619526,0.18322147651006712,0.9935522696011004,0.30938846898619526,5.0,6.0,1.0,72.18551635742188,13.311767578125,58.873748779296875,0.5,
SVM,test_austin33_1024_0,test,austin33.tif,austin,0,1024,0.0567834490000223,0.26482025037003587,0.41874764464367176,0.2668648686911588,0.971882077816856,0.41874764464367176,1.0,47.0,46.0,75.44631958007812,20.716476440429688,54.72984313964844,0.5,
SVM,test_austin33_1024_4096,test,austin33.tif,austin,4096,1024,0.05560238700013542,0.13550394313225492,0.23866749904623175,0.13673642744663622,0.937629866812004,0.23866749904623172,3.0,12.0,9.0,76.79252624511719,11.198806762695312,65.59371948242188,0.5,
SVM,test_austin33_1536_1536,test,austin33.tif,austin,1536,1536,0.05485672300005717,0.33911571821451236,0.506477093206951,0.3429789985688407,0.9678523030685218,0.506477093206951,2.0,15.0,13.0,80.23033142089844,28.431320190429688,51.79901123046875,0.5,
SVM,test_austin33_3584_0,test,austin33.tif,austin,0,3584,0.0554486859998633,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,67.47779846191406,0.0,67.47779846191406,0.5,
SVM,test_austin33_3584_1024,test,austin33.tif,austin,1024,3584,0.05617002899998624,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,88.26522827148438,0.0,88.26522827148438,0.5,
SVM,test_austin35_0_0,test,austin35.tif,austin,0,0,0.05425475699985327,0.21613197885238186,0.3554416504306342,0.2244651553219992,0.8534111526438892,0.3554416504306342,5.0,16.0,11.0,66.34864807128906,17.451095581054688,48.897552490234375,0.5,
SVM,test_austin35_0_4096,test,austin35.tif,austin,4096,0,0.056070865000037884,0.23774738535800483,0.3841614018667291,0.2394580753897514,0.9708278580814718,0.38416140186672904,3.0,12.0,9.0,70.61691284179688,17.41790771484375,53.199005126953125,0.5,
SVM,test_austin35_1536_0,test,austin35.tif,austin,0,1536,0.05584070400004748,0.026074765281145496,0.05082429889794821,0.026113476809759464,0.9462051709758131,0.05082429889794821,5.0,4.0,1.0,66.29180908203125,1.82952880859375,64.4622802734375,0.5,
SVM,test_austin35_2048_2560,test,austin35.tif,austin,2560,2048,0.055053330000191636,0.27249364013297195,0.4282829108748978,0.2737754872700853,0.9831077910621445,0.4282829108748977,3.0,49.0,46.0,72.98316955566406,20.324325561523438,52.658843994140625,0.5,
SVM,test_austin35_2560_0,test,austin35.tif,austin,0,2560,0.05685865200007356,0.014184982062595356,0.027973165277495427,0.01425197829059121,0.7510917030567685,0.027973165277495427,12.0,5.0,7.0,36.83013916015625,0.6988525390625,36.13128662109375,0.5,
